sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,label
0.3854275,0.6202753,0.6826751,0.5419808,0.4846914,0.530321,0.4660919,0.4824445,0.3558452,4
0.4744912,0.6202753,0.6826751,0.5386811,0.4846914,0.530321,0.5746837,0.3418346,0.3558452,5
0.4744912,0.6202753,0.6826751,0.5386811,0.4846914,0.530321,0.5746837,0.3418346,0.3558452,5
0.4744912,0.6202753,0.6826751,0.5386811,0.4846914,0.530321,0.5746837,0.3418346,0.3558452,5
0.4744912,0.6202753,0.6826751,0.5386811,0.4846914,0.530321,0.5746837,0.3418346,0.3558452,5
0.4744912,0.6202753,0.6826751,0.5386811,0.4846914,0.530321,0.5746837,0.3418346,0.3558452,5
0.4744912,0.6202753,0.6826751,0.5386811,0.4846914,0.530321,0.5746837,0.3463056,0.3558452,5
0.4744912,0.6202753,0.6826751,0.5386811,0.4846914,0.530321,0.5746837,0.3427826,0.3558452,5
0.4744912,0.6202753,0.6826751,0.5386811,0.4846914,0.530321,0.5746837,0.3463056,0.3558452,5
0.4744912,0.6202753,0.6826751,0.5386811,0.4846914,0.530321,0.5746837,0.3418346,0.3558452,5
0.4744912,0.6202753,0.6826751,0.5386811,0.4846914,0.530321,0.5746837,0.3418346,0.3558452,5
