sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,label
0.4822136,0.6473674,0.5761926,0.435955,0.5138363,0.4379293,0.3534056,0.3858816,0.3368048,2
0.4822136,0.6473674,0.5761926,0.435955,0.5138363,0.435265,0.3614314,0.3858816,0.3368048,2
0.5866147,0.6473674,0.4681057,0.5523111,0.5138363,0.435265,0.4576966,0.3858816,0.3368048,3
0.5866147,0.6473674,0.4681057,0.5523111,0.5138363,0.435265,0.3698453,0.3858816,0.3368048,3
0.5866147,0.6473674,0.4681057,0.5523111,0.5138363,0.435265,0.4908061,0.3858816,0.3373091,3
0.5866147,0.6473674,0.4681057,0.5523111,0.5138363,0.435265,0.3534056,0.3858816,0.382121,3
0.5866147,0.6473674,0.4681057,0.5523111,0.5138363,0.435265,0.3616708,0.3858816,0.3368048,3
0.5866147,0.6473674,0.4681057,0.5523111,0.5138363,0.435265,0.4865605,0.3858816,0.3368048,3
0.5866147,0.6473674,0.4681057,0.5523111,0.5138363,0.435265,0.3607115,0.3858816,0.3368048,3
0.5866147,0.6473674,0.4749941,0.5523111,0.5138363,0.435265,0.4908061,0.3858816,0.3368048,3
0.5866147,0.6473674,0.4681057,0.5523111,0.5138363,0.435265,0.3689715,0.3858816,0.3368048,3
0.5866147,0.6473674,0.4681057,0.5523111,0.5138363,0.435265,0.3534056,0.3858816,0.3525354,3
0.4822136,0.6473674,0.5739253,0.5523111,0.5138363,0.435265,0.4908061,0.3858816,0.3368048,4
0.4824254,0.6473674,0.5739253,0.5523111,0.5138363,0.435265,0.4908061,0.3858816,0.3368048,4
0.482444,0.6473674,0.4976553,0.5523111,0.5138363,0.435265,0.4908061,0.3858816,0.3368048,4
0.5866147,0.6473674,0.4976553,0.5523111,0.5138363,0.435265,0.4908061,0.3858816,0.3368048,4
0.5866147,0.6473674,0.5154298,0.5523111,0.5138363,0.435265,0.4908061,0.3858816,0.3368048,4
0.5866147,0.6473674,0.5739253,0.5523111,0.5138363,0.435265,0.4908061,0.3858816,0.3368048,4
0.5866147,0.6473674,0.5577474,0.5523111,0.5138363,0.435265,0.4908061,0.3858816,0.3368048,4
0.5866147,0.6473674,0.5739253,0.435955,0.5138363,0.435265,0.4908061,0.3858816,0.3368048,4
0.5866147,0.6473674,0.4976658,0.5523111,0.5138363,0.435265,0.4908061,0.3858816,0.3368048,4
0.5866147,0.6473674,0.5739253,0.5523111,0.5138363,0.435265,0.4908061,0.3858816,0.3368048,4
0.5866147,0.6473674,0.5761926,0.435955,0.5138363,0.55196,0.3534056,0.3858816,0.4786765,5
0.5866147,0.6473674,0.5761926,0.435955,0.5138363,0.55196,0.3698453,0.3858816,0.4786765,5
0.5866147,0.6473674,0.5761926,0.435955,0.5138363,0.55196,0.4130791,0.3858816,0.4786765,5
0.5866147,0.6473674,0.5761926,0.4423648,0.5138363,0.55196,0.4576966,0.3858816,0.4786765,5
0.5866147,0.6473674,0.5761926,0.4546013,0.5138363,0.55196,0.4576966,0.3858816,0.4786765,5
0.5866147,0.6473674,0.5761926,0.4527663,0.5138363,0.55196,0.4576966,0.3858816,0.4786765,5
0.5866147,0.6473674,0.5761926,0.4527663,0.5138363,0.55196,0.4576966,0.3858816,0.4786765,5
0.5866147,0.6473674,0.5761926,0.4843837,0.5138363,0.55196,0.4576966,0.3858816,0.4786765,5
0.5866147,0.6473674,0.5761926,0.4527663,0.5138363,0.55196,0.4576966,0.3858816,0.4786765,5
0.5866147,0.6473674,0.5761926,0.4509839,0.5138363,0.55196,0.4525697,0.3858816,0.4786765,5
