sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,label
0.7195423,0.6355932,0.6294762,0.5202253,0.4847443,0.4283241,0.4176308,0.4048462,0.3407929,3
0.7195423,0.6355932,0.6294762,0.5202253,0.4847443,0.4276083,0.4176308,0.4836445,0.3407929,3
0.7195423,0.6355932,0.6294762,0.5202253,0.4847443,0.4276083,0.4176308,0.3486597,0.3407929,3
0.7195423,0.6355932,0.6294762,0.5202253,0.4847443,0.4276083,0.4176308,0.3486597,0.3407929,3
0.7195423,0.6355932,0.6294762,0.5202253,0.4847443,0.4276083,0.4176308,0.3486597,0.3407929,3
0.7195423,0.6355932,0.6294762,0.5202253,0.4847443,0.4276083,0.4176308,0.3486597,0.3407929,3
0.7195423,0.6355932,0.6294762,0.5202253,0.4847443,0.4276083,0.4176308,0.3486597,0.3407929,3
0.7195423,0.6355932,0.6294762,0.5202253,0.4847443,0.4276083,0.4176308,0.349499,0.3407929,3
0.6615285,0.5492089,0.6294762,0.5202253,0.4847443,0.4457481,0.4176308,0.4877376,0.3407929,4
0.6615285,0.5492089,0.6294762,0.5202253,0.4847443,0.5291132,0.4176308,0.4877376,0.3407929,4
0.6711497,0.6355932,0.6294762,0.5202253,0.4847443,0.5461351,0.4176308,0.4094121,0.3407929,4
0.6711497,0.6355932,0.6294762,0.5202253,0.4847443,0.5461351,0.4176308,0.4094121,0.3407929,4
0.6711497,0.6355932,0.6294762,0.5202253,0.4847443,0.5461351,0.4176308,0.477081,0.3407929,4
0.6615285,0.6355932,0.6294762,0.5202253,0.4847443,0.440848,0.4176308,0.4877376,0.3407929,4
0.6615285,0.6355932,0.6294762,0.5202253,0.4847443,0.5291132,0.4176308,0.4094121,0.3407929,4
0.6615285,0.5483084,0.6294762,0.5202253,0.4074396,0.5241644,0.4176308,0.4877376,0.3407929,4
0.6615285,0.6355932,0.6294762,0.5202253,0.4847443,0.5461351,0.4176308,0.477081,0.3407929,4
0.6615285,0.6355932,0.6294762,0.5202253,0.4847443,0.4457481,0.4176308,0.4877376,0.3407929,4
0.6615285,0.5483084,0.6294762,0.6147373,0.4847443,0.4276083,0.4176308,0.4877376,0.3407929,5
0.6615285,0.5483084,0.6294762,0.6147373,0.4847443,0.4276083,0.4176308,0.4877376,0.3407929,5
0.6615285,0.5483084,0.6294762,0.6147373,0.4847443,0.4276083,0.4176308,0.4877376,0.3407929,5
0.6615285,0.5483084,0.6294762,0.6147373,0.4847443,0.4276083,0.4176308,0.4877376,0.3407929,5
0.6615285,0.5483084,0.6294762,0.6147373,0.4847443,0.4276083,0.4176308,0.4877376,0.3407929,5
0.6615285,0.5483084,0.6294762,0.6147373,0.4847443,0.4276083,0.4176308,0.4877376,0.3407929,5
0.6615285,0.5483084,0.6294762,0.6147373,0.4847443,0.4276083,0.4176308,0.4877376,0.3407929,5
0.6615285,0.5483084,0.6294762,0.6147373,0.4847443,0.4276083,0.4176308,0.4877376,0.3407929,5
0.6615285,0.5483084,0.6294762,0.6147373,0.4847443,0.4276083,0.4176308,0.4877376,0.3407929,5
0.6615285,0.5483084,0.6294762,0.6147373,0.4847443,0.4276083,0.4176308,0.4877376,0.3407929,5
